Close,Datetime,High,Low,Open,Volume
18.18,1612449000000,18.24,17.5,17.6,215443
18.2117,1612449060000,18.98,18.19,18.239,179419
18.225,1612449120000,18.2875,18,18.25,69625
19.1799,1612449180000,19.1804,18.2,18.28,108401
19.2437,1612449240000,19.25,18.7692,19.1803,116500
18.89,1612449300000,19.25,18.84,19.2,88042
19.4981,1612449360000,19.5,18.84,18.84,94541
19.6899,1612449420000,19.7,19.31,19.443,142061
21.4035,1612449480000,21.7,19.6303,19.69,415082
22.41,1612449540000,22.57,20.91,21.53,391691
22.57,1612449600000,22.57,22.01,22.25,62252
24.5128,1612449900000,24.798,22.15,22.56,436044
26.5,1612449960000,26.5,24.215,24.35,322725
26.4608,1612450260000,26.5,24.77,26.3,342223
29.58,1612450320000,29.58,25.5,26.296,524355
29.58,1612450380000,29.58,29.58,29.58,38081
26.63,1612450680000,29.77,26.63,29.59,317857
25.66,1612451280000,26.57,25.12,26,417595
25.3353,1612451340000,26.63,24.97,25.785,406228
27.3001,1612451400000,28.43,24.97,25.23,404961
28.89,1612451460000,28.89,27.3,27.32,252820
28.89,1612451520000,28.89,28.89,28.89,947
27.84,1612451820000,30,26.59,28,591858
27.0541,1612451880000,29,27,27.8589,293688
25.7,1612451940000,27.46,25.7,27.05,112013
25.27,1612452240000,25.94,24.25,25.9,301728
24.32,1612452300000,25.88,23.0919,25.69,271689
23.1035,1612452360000,24.5,23.1,24.3,186590
24.1472,1612452420000,24.18,22.7416,23.1,275702
23.3,1612452480000,24.1669,23.3,24.0853,135211
22.4662,1612452540000,23.8215,22.21,23.3,259266
23.519,1612452600000,23.68,22.3,22.42,156998
23.428,1612452660000,23.67,23,23.43,99994
24.2974,1612452720000,24.37,23.27,23.28,146540
23.22,1612452780000,24.29,23.2,24.2834,94819
23.5999,1612452840000,23.73,23.01,23.2399,65362
23.375,1612452900000,23.59,23.2,23.465,40950
23.54,1612452960000,23.6806,23.1,23.3113,53206
23.26,1612453020000,23.99,23.2,23.68,67180
22.55,1612453080000,23.5273,22.5,23.26,102032
22.822,1612453140000,22.99,22.1276,22.5807,100263
22.75,1612453200000,22.88,22.63,22.7816,50041
23.49,1612453260000,23.699,22.71,22.71,71602
23.7218,1612453320000,23.73,23.3101,23.47,45653
23.8705,1612453380000,23.96,23.4684,23.7226,86141
24.4262,1612453440000,24.5,23.51,23.8856,97977
23.81,1612453500000,25.69,23.1,24.42,231623
23.44,1612453560000,23.99,23.4,23.77,59256
23.05,1612453620000,23.6821,22.86,23.57,90450
23.2999,1612453680000,23.3,23.01,23.0867,55498
23.59,1612453740000,23.7,23.2,23.29,45198
23.385,1612453800000,23.65,23.2801,23.56,30573
23.13,1612453860000,23.4899,22.7,23.4899,57743
23.0305,1612453920000,23.4646,22.8,22.87,25887
22.8,1612453980000,23.3,22.8,23.1899,20267
22.33,1612454040000,23.19,22.33,23.08,65686
22.98,1612454100000,23,22.22,22.36,97430
22.78,1612454160000,22.9899,22.5312,22.91,37958
21.34,1612454220000,22.79,21.3,22.7013,163418
20.58,1612454280000,21.4787,20.28,21.34,283153
19.925,1612454340000,20.85,19.85,20.5841,289442
21.0922,1612454400000,21.27,19.85,19.9815,168275
20.945,1612454460000,21.11,20.76,21.0922,65991
21.42,1612454520000,21.45,20.91,20.9892,69373
21.6,1612454580000,21.79,21.1603,21.3755,91959
21.1789,1612454640000,21.66,21,21.6344,50164
20.7231,1612454700000,21.19,20.5171,21.1105,54402
20.89,1612454760000,20.99,20.67,20.7472,51545
20.9764,1612454820000,21.2952,20.8134,20.875,39912
21.1684,1612454880000,21.25,20.925,20.9304,25424
20.9,1612454940000,21.24,20.57,21.195,42513
20.9888,1612455000000,21,20.7747,20.875,33866
21.455,1612455060000,21.55,20.9,20.9001,63345
21.48,1612455120000,21.49,21.0855,21.49,17144
21.27,1612455180000,21.4799,21.19,21.4799,43506
21.718,1612455240000,21.718,21.3059,21.3059,95845
21.85,1612455300000,21.98,21.52,21.5427,86512
22.38,1612455360000,22.5,21.7084,21.785,104248
22.6607,1612455420000,22.8,22.04,22.2728,74424
22.89,1612455480000,23.3,22.52,22.67,161683
23.34,1612455540000,23.34,22.6,22.83,89496
22.7884,1612455600000,23.5,22.59,23.23,105464
22.2554,1612455660000,22.9661,22.21,22.725,55568
22.4769,1612455720000,22.6,22.2,22.3431,30048
22.4499,1612455780000,22.5699,22.31,22.4756,15619
22.8685,1612455840000,22.8982,22.34,22.45,40058
22.8382,1612455900000,22.87,22.74,22.82,30610
21.8306,1612455960000,22.8219,21.68,22.8219,56438
21.824,1612456020000,22,21.76,21.8201,38082
21.6031,1612456080000,21.89,21.59,21.78,48998
22.3,1612456140000,22.3,21.6,21.645,15956
22.0122,1612456200000,22.2981,21.89,22.21,21695
21.601,1612456260000,22.088,21.5669,22.0557,20967
21.21,1612456320000,21.6666,21.15,21.623,33683
21.218,1612456380000,21.46,21.11,21.21,33056
21.375,1612456440000,21.4499,21.2,21.2,16690
21.35,1612456500000,21.7,21.3142,21.375,21519
21.3273,1612456560000,21.67,21.3273,21.4457,13367
21.1786,1612456620000,21.45,21,21.37,50569
20.53,1612456680000,21.1725,20.5,21.1725,65719
20.92,1612456740000,20.99,20.21,20.5118,78209
20.3475,1612456800000,20.9,20.3,20.8956,37034
20.8432,1612456860000,20.8799,20.3001,20.3001,19244
21.72,1612456920000,21.8,20.6135,20.715,55572
21.375,1612456980000,21.74,21.15,21.6828,43196
21.44,1612457040000,21.49,21.1252,21.2901,23317
20.6412,1612457100000,21.43,20.5,21.43,37168
20.8,1612457160000,20.9899,20.5825,20.6,22711
21.1,1612457220000,21.2921,20.775,20.775,20981
21.1771,1612457280000,21.44,21,21.0307,14718
21.0786,1612457340000,21.275,21.025,21.16,5114
21.15,1612457400000,21.22,20.81,21.21,19563
20.93,1612457460000,21.2518,20.85,21.2518,15118
21.2,1612457520000,21.2,20.9,21.04,16655
21.47,1612457580000,21.47,21.07,21.1588,27575
21.3161,1612457640000,21.42,21.02,21.415,29938
21.96,1612457700000,22.2,21.06,21.06,90901
22.15,1612457760000,22.2,21.73,22.1899,39781
22.1799,1612457820000,22.3,21.9,22.1395,31150
22.66,1612457880000,22.66,22.0018,22.0018,88816
22.88,1612457940000,23,22.63,22.631,81648
22.3545,1612458000000,23.16,22.3545,22.9,78608
22.245,1612458060000,22.7866,22.0577,22.7225,36332
22.46,1612458120000,22.5,22.002,22.06,26961
22.6,1612458180000,22.8,22.3139,22.36,26285
22.409,1612458240000,22.705,22.2935,22.695,26257
22.2958,1612458300000,22.44,22.2,22.3101,13656
22.3882,1612458360000,22.4662,22.2,22.408,13477
22.6,1612458420000,22.6,22.2575,22.35,12281
22.63,1612458480000,22.63,22.3108,22.481,12178
23.04,1612458540000,23.05,22.6019,22.62,57890
23.34,1612458600000,23.48,22.81,22.92,112963
23.3,1612458660000,23.5,23.1601,23.2484,94981
22.99,1612458720000,23.4459,22.8,23.335,83162
22.68,1612458780000,23,22.68,22.99,37333
22.8045,1612458840000,23.09,22.6,22.69,22201
23.4978,1612458900000,23.5,22.8283,22.8283,41295
23.86,1612458960000,23.92,23.48,23.5,123651
23.7244,1612459020000,24.25,23.7048,23.86,159300
24.7102,1612459080000,24.8,23.7147,23.8838,214828
