Close,Datetime,High,Low,Open,Volume
336.73,1582005600000,337.6677,335.21,336.51,57342526
338.34,1582092000000,339.08,337.48,337.79,48814692
336.95,1582178400000,338.64,333.6817,337.7423,74163362
333.48,1582264800000,335.81,332.58,335.47,113788208
322.42,1582524000000,333.5623,321.24,323.14,161088409
312.65,1582610400000,324.61,311.69,323.94,218913168
311.5,1582696800000,318.11,310.7,314.18,194773819
297.51,1582783200000,311.5637,297.51,305.46,284353459
296.26,1582869600000,297.892,285.54,288.7,385764020
309.09,1583128800000,309.16,294.46,298.21,238703625
300.24,1583215200000,313.84,297.57,309.5,300139149
312.86,1583301600000,313.1,303.33,306.12,176613448
302.46,1583388000000,308.47,300.01,304.98,186366809
297.46,1583474400000,298.78,290.23,293.15,228667168
274.23,1583730000000,284.19,273.45,275.3,309417349
288.42,1583816400000,288.52,273.5,284.64,276444058
274.36,1583902800000,281.94,270.88,280.7,256416563
248.11,1583989200000,266.66,247.68,256,392220669
269.32,1584075600000,271.4754,248.5237,263.09,329566100
239.85,1584334800000,256.9,237.36,241.18,297240027
252.8,1584421200000,256.17,237.07,245.04,262070471
240,1584507600000,248.37,228.02,236.25,327597131
240.51,1584594000000,247.38,232.22,239.25,289322037
228.8,1584680400000,244.47,228.5,242.53,347158794
222.95,1584939600000,229.6833,218.26,228.19,326025169
243.15,1585026000000,244.1,233.8,234.42,235494475
246.79,1585112400000,256.35,239.75,244.87,299430255
261.2,1585198800000,262.8,249.05,249.52,257632816
253.42,1585285200000,260.81,251.05,253.27,224341217
261.65,1585544400000,262.43,253.53,255.7,170961866
257.75,1585630800000,263.33,256.22,260.56,194881060
246.15,1585717200000,257.6591,243.9,247.98,189554623
251.83,1585803600000,252.68,244.59,245.19,177660430
248.19,1585890000000,253.32,245.22,250.76,135561171
264.86,1586149200000,267,248.1698,257.84,188061238
265.13,1586235600000,275.03,264.89,274.21,201427189
274.03,1586322000000,276,265.2542,267.96,153774487
278.2,1586408400000,281.2,275.47,277.58,190282705
275.66,1586754000000,277.51,271.41,277.14,114839053
283.79,1586840400000,284.9,275.5106,280.98,134143350
277.76,1586926800000,283.9407,275.46,277.57,121775006
279.1,1587013200000,280.03,275.76,279.15,131798325
286.64,1587099600000,287.3,282.4,285.38,146684784
281.59,1587358800000,286.7912,281.35,282.61,100109285
273.04,1587445200000,278.04,272.02,276.73,126385698
279.1,1587531600000,281,276.91,278.35,93524584
279.08,1587618000000,283.94,278.75,280.49,104709693
282.97,1587704400000,283.7,278.5,280.73,85165953
287.05,1587963600000,288.27,284.62,285.12,77896608
285.73,1588050000000,291.4,285.4,291.02,105269985
293.21,1588136400000,294.88,290.41,291.53,118745579
290.48,1588222800000,293.3239,288.59,291.71,122901701
282.79,1588309200000,290.6572,281.52,285.31,125180028
283.57,1588568400000,283.9,279.13,280.74,80873213
286.19,1588654800000,289.25,283.7134,286.64,79569938
284.25,1588741200000,288.46,283.78,288.04,73632628
287.68,1588827600000,289.78,287.13,287.75,75250412
292.44,1588914000000,292.95,289.86,291.09,76622128
292.5,1589173200000,294,289.88,290.34,79514231
286.67,1589259600000,294.24,286.52,293.79,95870786
281.6,1589346000000,287.19,278.965,286.06,144721099
284.97,1589432400000,285.11,272.99,278.95,121977890
286.28,1589518800000,286.33,281.34,282.37,111146276
295,1589778000000,296.75,292.7,293.05,120320229
291.97,1589864400000,296.205,291.95,294.35,95189316
296.93,1589950800000,297.87,295.57,295.82,85861691
294.88,1590037200000,297.67,293.6886,296.79,78293925
295.44,1590123600000,295.63,293.22,294.57,63958200
299.08,1590469200000,302.19,295.4646,301.93,88951442
303.53,1590555600000,303.57,296.87,302.12,104817449
302.97,1590642000000,306.84,302.24,304.65,90767807
304.32,1590728400000,304.96,299.47,302.46,119265702
305.55,1590987600000,306.205,303.06,303.62,56779836
308.08,1591074000000,308.13,305.1,306.55,74267162
312.18,1591160400000,313.22,309.94,310.24,92567574
311.36,1591246800000,313,309.08,311.11,75794363
319.34,1591333200000,321.275,317.16,317.23,150524674
323.2,1591592400000,323.41,319.63,320.22,73641217
320.79,1591678800000,323.2849,319.36,320.3,77479228
319,1591765200000,322.39,318.2209,321.42,95000766
300.61,1591851600000,312.15,300.01,311.46,209243560
304.21,1591938000000,309.08,298.6,308.24,194678879
307.05,1592197200000,308.28,296.74,298.02,135782724
312.96,1592283600000,315.64,307.67,315.48,137627502
311.66,1592370000000,314.39,310.86,314.07,83398944
311.78,1592456400000,312.3,309.51,310.005,80828658
308.64,1592542800000,314.38,306.53,314.17,135549624
310.62,1592802000000,311.05,306.75,307.99,74649389
312.05,1592888400000,314.5,311.6101,313.49,68471246
304.09,1592974800000,310.51,302.1,309.84,132813492
307.35,1593061200000,307.64,301.28,303.47,89467968
300.05,1593147600000,306.39,299.42,306.16,127961017
304.46,1593406800000,304.61,298.93,301.41,79773260
308.36,1593493200000,310.2,303.82,303.99,113394772
310.52,1593579600000,311.89,309.07,309.57,72396542
312.23,1593666000000,315.7,311.51,314.24,69344217
317.05,1594011600000,317.68,315.56,316.37,61713828
313.78,1594098000000,317.52,313.37,315.38,82909963
316.18,1594184400000,316.3,312.7,314.61,54638596
314.38,1594270800000,317.1,310.68,316.84,83354158
317.59,1594357200000,317.88,312.76,314.31,57550365
314.84,1594616400000,322.71,314.13,320.13,102997484
318.92,1594702800000,319.76,312,313.3,93656951
321.85,1594789200000,323.04,319.265,322.41,87196524
320.79,1594875600000,321.28,319.09,319.79,54622520
321.72,1594962000000,322.57,319.735,321.88,62774911
324.32,1595221200000,325.13,320.62,321.43,56308849
325.01,1595307600000,326.93,323.94,326.45,57498967
326.86,1595394000000,327.2,324.5,324.62,57792915
322.96,1595480400000,327.23,321.48,326.47,75737989
320.88,1595566800000,321.99,319.246,320.95,73766597
323.22,1595826000000,323.41,320.775,321.63,48292970
321.17,1595912400000,323.64,320.85,322.43,57494979
325.12,1595998800000,325.73,322.075,322.12,48454159
323.96,1596085200000,324.41,319.64,321.9,61861714
326.52,1596171600000,326.63,321.33,325.9,85210755
328.79,1596430800000,329.62,327.73,328.32,53077948
330.06,1596517200000,330.06,327.86,327.86,41917893
332.11,1596603600000,332.39,331.18,331.47,42866354
334.33,1596690000000,334.46,331.13,331.4799,43679447
334.57,1596776400000,334.88,332.3,333.28,57308270
335.57,1597035600000,335.77,332.955,335.06,44282089
332.8,1597122000000,337.54,332.01,336.85,69601087
337.44,1597208400000,338.28,332.8377,335.44,53826128
336.83,1597294800000,338.2514,335.83,336.61,41816146
336.84,1597381200000,337.42,335.62,336.41,47260390
337.91,1597640400000,338.34,336.8517,337.94,35480974
338.64,1597726800000,339.1,336.61,338.34,38733908
337.23,1597813200000,339.61,336.62,339.05,68054244
338.28,1597899600000,338.8,335.22,335.36,42207826
339.48,1597986000000,339.72,337.55,337.92,55106628
342.92,1598245200000,343,339.4504,342.12,48588662
344.12,1598331600000,344.21,342.27,343.53,38463381
347.57,1598418000000,347.86,344.17,344.76,50790237
348.33,1598504400000,349.9,346.53,348.51,58034142
350.58,1598590800000,350.72,348.15,349.44,48588940
349.31,1598850000000,351.3,349.06,350.35,66099183
352.6,1598936400000,352.71,349.24,350.21,54999325
357.7,1599022800000,358.75,353.43,354.67,69540035
345.39,1599109200000,356.38,342.59,355.87,148011129
342.57,1599195600000,347.83,334.87,346.13,139156281
333.21,1599541200000,342.64,332.88,336.71,114465322
339.79,1599627600000,342.46,336.61,337.55,91462290
333.89,1599714000000,342.53,332.85,341.82,90569548
334.06,1599800400000,336.97,331,335.82,84680194
338.46,1600059600000,340.38,334.2208,337.49,65605686
340.17,1600146000000,342.02,338.4683,341.12,52920862
338.82,1600232400000,343.06,338.52,341.51,82211256
335.84,1600318800000,337.6996,332.991,333.56,91523339
330.65,1600405200000,335.49,327.97,335.37,105877942
326.97,1600664400000,327.13,321.73,325.7,99450829
